building_id,class,building_tag,footprint_area_m2,levels,height_m,height_source,year_built,layout_state,storey_count,dwelling_count,gross_area_m2,conditioned_area_m2,circulation_pct
way/434878306,excluded,yes,54.0,,9.0,assumed 9.0 m,,,,,,,
way/434878307,excluded,yes,81.4,,9.0,assumed 9.0 m,,,,,,,
way/434878308,excluded,yes,72.7,,9.0,assumed 9.0 m,,,,,,,
way/434878309,excluded,yes,41.5,,9.0,assumed 9.0 m,,,,,,,
way/434878346,excluded,carport,153.3,,9.0,assumed 9.0 m,,,,,,,
way/435447766,excluded,yes,78.4,,9.0,assumed 9.0 m,,,,,,,
way/435447768,excluded,yes,62.8,,9.0,assumed 9.0 m,,,,,,,
way/435511306,excluded,warehouse,184.6,,9.0,assumed 9.0 m,,,,,,,
way/435823566,excluded,office,349.3,5.0,15.0,storeys x 3.0 m,,,,,,,
way/435823570,excluded,yes,276.3,,9.0,assumed 9.0 m,,,,,,,
way/839882719,excluded,yes,389.8,,9.0,assumed 9.0 m,,,,,,,
way/839882720,excluded,yes,137.0,,9.0,assumed 9.0 m,,,,,,,
way/931150538,excluded,roof,57.5,,9.0,assumed 9.0 m,,,,,,,
way/941927222,excluded,yes,22.6,,9.0,assumed 9.0 m,,,,,,,
way/941927224,excluded,yes,120.5,,9.0,assumed 9.0 m,,,,,,,
way/941927228,excluded,yes,285.6,,9.0,assumed 9.0 m,,,,,,,
way/941927237,excluded,yes,69.6,,9.0,assumed 9.0 m,,,,,,,
way/941927238,excluded,yes,81.3,,9.0,assumed 9.0 m,,,,,,,
way/941927240,excluded,yes,102.5,,9.0,assumed 9.0 m,,,,,,,
way/942200333,excluded,yes,69.2,,9.0,assumed 9.0 m,,,,,,,
way/942200334,excluded,yes,22.1,,9.0,assumed 9.0 m,,,,,,,
way/942200335,excluded,yes,36.0,,9.0,assumed 9.0 m,,,,,,,
way/942352874,excluded,shed,32.6,,9.0,assumed 9.0 m,,,,,,,
way/942352883,excluded,school,676.0,4.0,12.0,storeys x 3.0 m,,,,,,,
way/942968867,excluded,yes,34.3,,9.0,assumed 9.0 m,,,,,,,
way/942968872,excluded,yes,75.4,,9.0,assumed 9.0 m,,,,,,,
way/942968875,excluded,yes,64.8,,9.0,assumed 9.0 m,,,,,,,
way/942968876,excluded,yes,48.9,,9.0,assumed 9.0 m,,,,,,,
way/943220695,excluded,yes,57.0,,9.0,assumed 9.0 m,,,,,,,
way/943220696,excluded,yes,61.8,,9.0,assumed 9.0 m,,,,,,,
way/943220697,excluded,yes,53.2,,9.0,assumed 9.0 m,,,,,,,
way/943220698,excluded,yes,52.7,,9.0,assumed 9.0 m,,,,,,,
way/944366563,excluded,yes,124.2,,9.0,assumed 9.0 m,,,,,,,
way/944366564,excluded,yes,115.9,,9.0,assumed 9.0 m,,,,,,,
way/945737663,excluded,office,41.8,1.0,3.0,storeys x 3.0 m,,,,,,,
way/947921665,excluded,yes,60.2,,9.0,assumed 9.0 m,,,,,,,
way/948239049,excluded,yes,27.7,,9.0,assumed 9.0 m,,,,,,,
way/948239057,excluded,industrial,856.3,,9.0,assumed 9.0 m,,,,,,,
way/948239058,excluded,industrial,561.8,,9.0,assumed 9.0 m,,,,,,,
way/948239059,excluded,industrial,720.3,,9.0,assumed 9.0 m,,,,,,,
way/949683582,excluded,warehouse,151.6,,9.0,assumed 9.0 m,,,,,,,
way/949683583,excluded,industrial,182.3,,9.0,assumed 9.0 m,,,,,,,
way/949683584,excluded,yes,50.4,,9.0,assumed 9.0 m,,,,,,,
way/949843128,excluded,retail,27.9,1.0,3.0,storeys x 3.0 m,,,,,,,
way/955886071,excluded,carport,52.8,,9.0,assumed 9.0 m,,,,,,,
way/955886072,excluded,carport,65.7,,9.0,assumed 9.0 m,,,,,,,
way/955886076,excluded,yes,57.7,,9.0,assumed 9.0 m,,,,,,,
way/956365714,excluded,yes,50.3,,9.0,assumed 9.0 m,,,,,,,
way/956365735,excluded,yes,26.5,,9.0,assumed 9.0 m,,,,,,,
way/957452703,excluded,yes,45.5,,9.0,assumed 9.0 m,,,,,,,
way/957452709,excluded,yes,23.8,,9.0,assumed 9.0 m,,,,,,,
way/957480061,excluded,yes,50.9,,9.0,assumed 9.0 m,,,,,,,
way/957480062,excluded,shed,293.2,,9.0,assumed 9.0 m,,,,,,,
way/957650436,excluded,yes,34.2,,9.0,assumed 9.0 m,,,,,,,
way/957650442,excluded,yes,32.9,,9.0,assumed 9.0 m,,,,,,,
way/957650444,excluded,yes,33.2,,9.0,assumed 9.0 m,,,,,,,
way/957650445,excluded,yes,194.7,,9.0,assumed 9.0 m,,,,,,,
way/957650446,excluded,yes,34.6,,9.0,assumed 9.0 m,,,,,,,
way/957650450,excluded,office,282.9,5.0,15.0,storeys x 3.0 m,,,,,,,
way/957650454,excluded,yes,46.2,,9.0,assumed 9.0 m,,,,,,,
way/958604149,excluded,yes,31.6,,9.0,assumed 9.0 m,,,,,,,
way/958604152,excluded,yes,21.4,,9.0,assumed 9.0 m,,,,,,,
way/962640951,excluded,yes,86.9,,9.0,assumed 9.0 m,,,,,,,
way/962640952,excluded,yes,85.1,,9.0,assumed 9.0 m,,,,,,,
way/962640953,excluded,yes,136.4,,9.0,assumed 9.0 m,,,,,,,
way/965605239,excluded,yes,69.5,,9.0,assumed 9.0 m,,,,,,,
way/965605252,excluded,yes,545.8,,9.0,assumed 9.0 m,,,,,,,
way/965605256,excluded,yes,30.2,,9.0,assumed 9.0 m,,,,,,,
way/965605260,excluded,retail,393.2,4.0,12.0,storeys x 3.0 m,,,,,,,
way/965898117,excluded,yes,38.7,,9.0,assumed 9.0 m,,,,,,,
way/965898118,excluded,yes,143.9,,9.0,assumed 9.0 m,,,,,,,
way/966274054,excluded,yes,47.4,,9.0,assumed 9.0 m,,,,,,,
way/966274056,excluded,yes,358.0,,9.0,assumed 9.0 m,,,,,,,
way/966274057,excluded,yes,163.7,,9.0,assumed 9.0 m,,,,,,,
way/966274058,excluded,yes,120.4,,9.0,assumed 9.0 m,,,,,,,
way/966274061,excluded,yes,113.1,,9.0,assumed 9.0 m,,,,,,,
way/968494368,excluded,yes,56.4,,9.0,assumed 9.0 m,,,,,,,
way/975273187,excluded,yes,171.5,,9.0,assumed 9.0 m,,,,,,,
way/986380105,excluded,yes,65.4,,9.0,assumed 9.0 m,,,,,,,
way/986380108,excluded,yes,55.2,,9.0,assumed 9.0 m,,,,,,,
way/987123361,excluded,yes,41.6,,9.0,assumed 9.0 m,,,,,,,
way/987344122,excluded,yes,57.2,,9.0,assumed 9.0 m,,,,,,,
way/987344123,excluded,yes,142.6,,9.0,assumed 9.0 m,,,,,,,
way/987508174,excluded,carport,82.0,,9.0,assumed 9.0 m,,,,,,,
way/987649793,excluded,yes,24.6,,9.0,assumed 9.0 m,,,,,,,
way/987649796,excluded,yes,62.4,,9.0,assumed 9.0 m,,,,,,,
way/987649798,excluded,office,321.7,,9.0,assumed 9.0 m,,,,,,,
way/987649799,excluded,yes,65.3,,9.0,assumed 9.0 m,,,,,,,
way/987649800,excluded,yes,22.3,,9.0,assumed 9.0 m,,,,,,,
way/988302824,excluded,yes,52.0,,9.0,assumed 9.0 m,,,,,,,
way/988302826,excluded,yes,76.9,,9.0,assumed 9.0 m,,,,,,,
way/988302827,excluded,yes,62.4,,9.0,assumed 9.0 m,,,,,,,
way/988302828,excluded,yes,205.1,,9.0,assumed 9.0 m,,,,,,,
way/988302831,excluded,yes,70.6,,9.0,assumed 9.0 m,,,,,,,
way/988302832,excluded,yes,42.8,,9.0,assumed 9.0 m,,,,,,,
way/991543629,excluded,yes,59.7,,9.0,assumed 9.0 m,,,,,,,
way/991543632,excluded,yes,65.4,,9.0,assumed 9.0 m,,,,,,,
way/991543633,excluded,yes,47.2,,9.0,assumed 9.0 m,,,,,,,
way/993426982,excluded,yes,89.4,,9.0,assumed 9.0 m,,,,,,,
way/993426983,excluded,yes,62.0,,9.0,assumed 9.0 m,,,,,,,
way/993718025,excluded,yes,28.7,,9.0,assumed 9.0 m,,,,,,,
way/993718027,excluded,yes,39.4,,9.0,assumed 9.0 m,,,,,,,
way/997210036,excluded,yes,24.7,,9.0,assumed 9.0 m,,,,,,,
way/997210037,excluded,yes,69.5,,9.0,assumed 9.0 m,,,,,,,
way/997250223,excluded,yes,63.4,,9.0,assumed 9.0 m,,,,,,,
way/997250224,excluded,yes,170.2,,9.0,assumed 9.0 m,,,,,,,
way/997250225,excluded,yes,68.5,,9.0,assumed 9.0 m,,,,,,,
way/997278105,excluded,yes,131.1,,9.0,assumed 9.0 m,,,,,,,
way/997278106,excluded,yes,165.7,,9.0,assumed 9.0 m,,,,,,,
way/997278107,excluded,yes,111.5,,9.0,assumed 9.0 m,,,,,,,
way/997278108,excluded,yes,73.8,,9.0,assumed 9.0 m,,,,,,,
way/997278111,excluded,yes,33.2,,9.0,assumed 9.0 m,,,,,,,
way/997278112,excluded,yes,23.2,,9.0,assumed 9.0 m,,,,,,,
way/997278113,excluded,yes,51.7,,9.0,assumed 9.0 m,,,,,,,
way/997278119,excluded,yes,30.2,,9.0,assumed 9.0 m,,,,,,,
way/997282487,excluded,yes,52.1,,9.0,assumed 9.0 m,,,,,,,
way/997282490,excluded,yes,30.3,,9.0,assumed 9.0 m,,,,,,,
way/997282498,excluded,yes,38.7,,9.0,assumed 9.0 m,,,,,,,
way/997282500,excluded,yes,20.7,,9.0,assumed 9.0 m,,,,,,,
way/1527509499,excluded,yes,213.9,,9.0,assumed 9.0 m,,,,,,,
way/1527509500,excluded,yes,36.6,,9.0,assumed 9.0 m,,,,,,,
way/1527509501,excluded,roof,30.8,,9.0,assumed 9.0 m,,,,,,,
way/1527509502,excluded,roof,31.7,,9.0,assumed 9.0 m,,,,,,,
way/1527509503,excluded,roof,31.7,,9.0,assumed 9.0 m,,,,,,,
way/1527509504,excluded,roof,31.7,,9.0,assumed 9.0 m,,,,,,,
relation/13268465,excluded,yes,165.0,,9.0,assumed 9.0 m,,,,,,,
relation/13269530,excluded,yes,61.8,,9.0,assumed 9.0 m,,,,,,,
relation/13381286,excluded,yes,264.1,,9.0,assumed 9.0 m,,,,,,,
